timestamp,left_elevon_ted_cdeg,right_elevon_ted_cdeg,lower_rudder_tel_cdeg,upper_rudder_tel_cdeg,left_tvc_upper_cdeg,left_tvc_lower_cdeg,right_tvc_upper_cdeg,right_tvc_lower_cdeg,left_engine_prct_thrust,right_engine_prct_thrust
3316834,0,0,0,0,-514.6386,-214.38388,-83.66818,-583.4135,7.8810306,7.8810306
3316836,0,0,0,0,-526.22107,-229.49332,-90.372116,-593.64435,7.8810306,7.8810306
3316838,0,0,0,0,-532.8706,-229.32384,-103.76282,-600.21606,7.8810306,7.8810306
3316840,0,0,0,0,-540.5762,-236.9527,-110.77073,-607.1472,7.8810306,7.8810306
3316842,0,0,0,0,-541.0487,-241.39162,-112.80212,-613.145,7.8810306,7.8810306
3316844,0,0,0,0,-537.5067,-231.78226,-116.2654,-610.54095,7.8810306,7.8810306
3316846,0,0,0,0,-527.0648,-222.36122,-103.69728,-598.99365,7.8810306,7.8810306
3316848,0,0,0,0,-511.28635,-215.33002,-90.09926,-594.14294,7.8810306,7.8810306
3316850,0,0,0,0,-517.899,-219.29773,-87.93915,-589.3379,7.8810306,7.8810306
3316852,0,0,0,0,-530.58344,-228.18294,-99.781265,-597.3808,7.8810306,7.8810306
3316854,0,0,0,0,-541.2057,-236.75842,-109.01256,-604.5653,7.8810306,7.8810306
3316856,0,0,0,0,-540.8577,-232.66592,-109.754326,-601.56256,7.8810306,7.8810306
3316858,0,0,0,0,-533.13983,-234.42848,-96.181564,-597.4702,7.8810306,7.8810306
3316860,0,0,0,0,-529.85516,-231.03372,-92.40006,-593.5786,7.8810306,7.8810306
3316862,0,0,0,0,-530.01276,-228.58589,-88.85609,-587.42926,7.8810306,7.8810306
3316864,0,0,0,0,-529.7089,-233.38678,-90.74391,-594.42175,7.8810306,7.8810306
3316866,0,0,0,0,-539.0407,-246.51869,-93.01401,-600.492,7.8810306,7.8810306
3316868,0,0,0,0,-540.1064,-254.11484,-98.624596,-612.63306,7.8810306,7.8810306
3316870,0,0,0,0,-544.30005,-260.27502,-108.058716,-624.0337,7.8810306,7.8810306
3316872,0,0,0,0,-555.3143,-260.50418,-112.00026,-617.1902,7.8810306,7.8810306
3316874,0,0,0,0,-548.2803,-240.85165,-110.83768,-603.40906,7.8810306,7.8810306
3316876,0,0,0,0,-527.6713,-208.39647,-112.79443,-593.5196,7.8810306,7.8810306
3316878,0,0,0,0,-498.42798,-167.13052,-125.710144,-594.41266,7.8810306,7.8810306
3316880,0,0,0,0,-484.7687,-150.16695,-119.643486,-585.04175,7.8810306,7.8810306
3316882,0,0,0,0,-486.98657,-158.16306,-116.84562,-588.0221,7.8810306,7.8810306
3316884,0,0,0,0,-508.62488,-189.68712,-122.37116,-603.4334,7.8810306,7.8810306
3316886,0,0,0,0,-543.44727,-235.62642,-132.67102,-624.85016,7.8810306,7.8810306
3316888,0,0,0,0,-567.8624,-267.37323,-139.94646,-639.4573,7.8810306,7.8810306
3316890,0,0,0,0,-551.32935,-263.63434,-105.54796,-617.85297,7.8810306,7.8810306
3316892,0,0,0,0,-518.33075,-231.1158,-62.670135,-575.4552,7.8810306,7.8810306
3316894,0,0,0,0,-500.07346,-205.25888,-38.481594,-543.667,7.8810306,7.8810306
3316896,0,0,0,0,-500.6685,-197.24557,-44.34821,-540.9253,7.8810306,7.8810306
3316898,0,0,0,0,-541.1718,-235.41867,-82.5436,-576.79047,7.8810306,7.8810306
3316900,0,0,0,0,-579.0747,-282.51788,-118.29125,-621.73444,7.8810306,7.8810306
3316902,0,0,0,0,-595.0524,-297.7039,-133.99146,-636.6429,7.8810306,7.8810306
3316904,0,0,0,0,-587.7973,-299.62585,-105.34412,-617.17267,7.8810306,7.8810306
3316906,0,0,0,0,-557.9742,-262.83173,-69.11345,-573.97095,7.8810306,7.8810306
3316908,0,0,0,0,-533.4644,-231.1976,-49.345715,-547.07886,7.8810306,7.8810306
3316910,0,0,0,0,-518.1786,-224.48076,-43.318195,-549.62036,7.8810306,7.8810306
3316912,0,0,0,0,-513.24457,-226.28127,-54.015236,-567.05194,7.8810306,7.8810306
3316914,0,0,0,0,-529.7846,-241.05148,-92.730446,-603.9973,7.8810306,7.8810306
3316916,0,0,0,0,-554.12225,-259.65152,-132.36871,-637.89795,7.8810306,7.8810306
3316918,0,0,0,0,-566.6017,-264.2598,-152.48576,-650.14386,7.8810306,7.8810306
3316920,0,0,0,0,-547.45386,-243.05069,-156.52692,-652.1237,7.8810306,7.8810306
3316922,0,0,0,0,-498.03723,-193.58705,-154.70586,-650.2557,7.8810306,7.8810306
3316924,0,0,0,0,-456.94403,-153.10007,-156.77597,-652.932,7.8810306,7.8810306
3316926,0,0,0,0,-419.48828,-114.40293,-144.98969,-639.90436,7.8810306,7.8810306
3316928,0,0,0,0,-403.02502,-119.85146,-115.44665,-632.2731,7.8810306,7.8810306
3316930,0,0,0,0,-431.29413,-160.49232,-97.74573,-626.9439,7.8810306,7.8810306
3316932,0,0,0,0,-490.55145,-228.24182,-85.92718,-623.61755,7.8810306,7.8810306
3316934,0,0,0,0,-551.9296,-269.21658,-78.287445,-595.5744,7.8810306,7.8810306
3316936,0,0,0,0,-606.75757,-294.03934,-60.385147,-547.6669,7.8810306,7.8810306
3316938,0,0,0,0,-645.87335,-312.41745,-60.9825,-527.5266,7.8810306,7.8810306
3316940,0,0,0,0,-670.64087,-318.0646,-69.960724,-517.38446,7.8810306,7.8810306
3316942,0,0,0,0,-659.8168,-319.047,-62.787834,-522.01807,7.8810306,7.8810306
3316944,0,0,0,0,-637.66876,-308.49573,-66.04009,-536.86707,7.8810306,7.8810306
3316946,0,0,0,0,-585.094,-282.79047,-74.866104,-572.56256,7.8810306,7.8810306
3316948,0,0,0,0,-526.26807,-244.9973,-86.653114,-605.3824,7.8810306,7.8810306
3316950,0,0,0,0,-489.93292,-231.79414,-107.22561,-649.0868,7.8810306,7.8810306
3316952,0,0,0,0,-499.92657,-241.21855,-133.14424,-674.4362,7.8810306,7.8810306
3316954,0,0,0,0,-480.99796,-215.80135,-138.7518,-673.5552,7.8810306,7.8810306
3316956,0,0,0,0,-462.3839,-181.03046,-125.07722,-643.7238,7.8810306,7.8810306
3316958,0,0,0,0,-447.4127,-147.64076,-92.13536,-592.36346,7.8810306,7.8810306
3316960,0,0,0,0,-443.28534,-132.15671,-57.573353,-546.4447,7.8810306,7.8810306
3316962,0,0,0,0,-453.55585,-133.03017,-55.68138,-535.1557,7.8810306,7.8810306
3316964,0,0,0,0,-490.9057,-166.0541,-84.97167,-560.12006,7.8810306,7.8810306
3316966,0,0,0,0,-547.37335,-220.7696,-138.86368,-612.25995,7.8810306,7.8810306
3316968,0,0,0,0,-594.35406,-272.4934,-183.86496,-662.00433,7.8810306,7.8810306
3316970,0,0,0,0,-590.3909,-294.4803,-187.93811,-692.02747,7.8810306,7.8810306
3316972,0,0,0,0,-553.8691,-276.40686,-139.97784,-662.5156,7.8810306,7.8810306
3316974,0,0,0,0,-492.9819,-224.63736,-80.81653,-612.472,7.8810306,7.8810306
3316976,0,0,0,0,-447.5905,-172.02805,-44.480984,-568.9185,7.8810306,7.8810306
3316978,0,0,0,0,-443.3684,-158.3699,-47.931404,-562.9329,7.8810306,7.8810306
3316980,0,0,0,0,-491.12045,-193.19847,-83.318115,-585.3961,7.8810306,7.8810306
3316982,0,0,0,0,-562.9483,-259.37027,-122.4122,-618.83417,7.8810306,7.8810306
3316984,0,0,0,0,-618.5554,-295.36365,-154.7562,-631.5644,7.8810306,7.8810306
3316986,0,0,0,0,-608.54034,-288.02234,-126.12571,-605.60767,7.8810306,7.8810306
3316988,0,0,0,0,-592.1091,-257.7919,-84.6215,-550.3043,7.8810306,7.8810306
3316990,0,0,0,0,-572.70917,-226.90144,-52.651333,-506.8436,7.8810306,7.8810306
3316992,0,0,0,0,-553.54785,-213.59053,-34.267715,-494.31042,7.8810306,7.8810306
3316994,0,0,0,0,-553.5434,-229.63577,-49.326527,-525.4189,7.8810306,7.8810306
3316996,0,0,0,0,-560.8816,-254.66211,-81.735794,-575.51636,7.8810306,7.8810306
3316998,0,0,0,0,-562.1249,-273.66196,-119.60497,-631.142,7.8810306,7.8810306
3317000,0,0,0,0,-550.71747,-285.53503,-136.25456,-671.07214,7.8810306,7.8810306
3317002,0,0,0,0,-521.20825,-266.84802,-127.65196,-673.29175,7.8810306,7.8810306
3317004,0,0,0,0,-481.7782,-230.7513,-95.13691,-644.11005,7.8810306,7.8810306
3317006,0,0,0,0,-448.72403,-183.63327,-66.75348,-601.6627,7.8810306,7.8810306
3317008,0,0,0,0,-441.9284,-155.50949,-68.822044,-582.40314,7.8810306,7.8810306
3317010,0,0,0,0,-461.5689,-144.17697,-92.66223,-575.2703,7.8810306,7.8810306
3317012,0,0,0,0,-497.73193,-173.33798,-118.02626,-593.6323,7.8810306,7.8810306
3317014,0,0,0,0,-547.7928,-225.62793,-156.46286,-634.298,7.8810306,7.8810306
3317016,0,0,0,0,-576.25696,-257.9478,-164.52432,-646.2152,7.8810306,7.8810306
3317018,0,0,0,0,-555.27325,-251.25894,-131.1269,-627.1126,7.8810306,7.8810306
3317020,0,0,0,0,-519.59973,-228.89702,-85.72608,-595.0234,7.8810306,7.8810306
3317022,0,0,0,0,-500.59543,-207.5108,-60.71616,-567.63153,7.8810306,7.8810306
3317024,0,0,0,0,-504.97913,-208.82687,-60.6939,-564.5416,7.8810306,7.8810306
3317026,0,0,0,0,-525.789,-224.11807,-87.05521,-585.3843,7.8810306,7.8810306
3317028,0,0,0,0,-557.9491,-259.41043,-120.41768,-621.87897,7.8810306,7.8810306
3317030,0,0,0,0,-579.08356,-288.4644,-137.14146,-646.52234,7.8810306,7.8810306
3317032,0,0,0,0,-565.8834,-273.6294,-127.276054,-635.022,7.8810306,7.8810306
3317034,0,0,0,0,-535.5594,-236.78375,-96.248764,-597.4731,7.8810306,7.8810306
3317036,0,0,0,0,-514.1779,-204.08008,-68.66806,-558.5702,7.8810306,7.8810306
3317038,0,0,0,0,-514.96094,-194.32101,-57.178127,-536.5382,7.8810306,7.8810306
3317040,0,0,0,0,-533.1383,-200.5681,-71.46625,-538.89606,7.8810306,7.8810306
3317042,0,0,0,0,-556.21484,-225.72337,-101.14062,-570.6491,7.8810306,7.8810306
3317044,0,0,0,0,-575.60394,-247.88455,-120.98365,-593.2643,7.8810306,7.8810306
3317046,0,0,0,0,-573.2627,-259.67377,-132.73228,-619.1433,7.8810306,7.8810306
3317048,0,0,0,0,-559.15247,-257.2102,-132.42313,-630.4809,7.8810306,7.8810306
3317050,0,0,0,0,-525.15125,-237.84258,-112.969185,-625.6605,7.8810306,7.8810306
3317052,0,0,0,0,-494.03183,-219.3696,-85.6135,-610.9513,7.8810306,7.8810306
3317054,0,0,0,0,-476.7595,-204.89914,-75.02923,-603.1689,7.8810306,7.8810306
3317056,0,0,0,0,-482.41998,-207.05022,-80.66841,-605.29865,7.8810306,7.8810306
3317058,0,0,0,0,-497.71506,-222.15953,-98.62141,-623.06586,7.8810306,7.8810306
3317060,0,0,0,0,-521.0422,-243.91821,-115.23394,-638.11,7.8810306,7.8810306
3317062,0,0,0,0,-537.7196,-252.06447,-122.62389,-636.96875,7.8810306,7.8810306
3317064,0,0,0,0,-541.96484,-243.02724,-113.41213,-614.47455,7.8810306,7.8810306
3317066,0,0,0,0,-538.40826,-227.89592,-100.799835,-590.2875,7.8810306,7.8810306
3317068,0,0,0,0,-529.6652,-208.42006,-85.02096,-563.7758,7.8810306,7.8810306
3317070,0,0,0,0,-518.92163,-202.70349,-66.55351,-550.3354,7.8810306,7.8810306
3317072,0,0,0,0,-520.45374,-210.33456,-74.56995,-564.45074,7.8810306,7.8810306
3317074,0,0,0,0,-532.8955,-234.57756,-86.512405,-588.19446,7.8810306,7.8810306
3317076,0,0,0,0,-556.4031,-266.09512,-111.98305,-621.6751,7.8810306,7.8810306
3317078,0,0,0,0,-570.5028,-285.5537,-118.17486,-633.2257,7.8810306,7.8810306
3317080,0,0,0,0,-559.96295,-261.09653,-114.64546,-615.77905,7.8810306,7.8810306
3317082,0,0,0,0,-527.5108,-233.11185,-85.30444,-590.90546,7.8810306,7.8810306
3317084,0,0,0,0,-510.802,-217.21758,-65.93216,-572.3477,7.8810306,7.8810306
3317086,0,0,0,0,-510.73795,-211.61162,-74.52361,-575.3973,7.8810306,7.8810306
3317088,0,0,0,0,-515.39044,-222.40146,-95.538925,-602.5499,7.8810306,7.8810306
3317090,0,0,0,0,-530.8026,-236.25803,-120.55115,-626.0066,7.8810306,7.8810306
3317092,0,0,0,0,-545.15515,-251.08621,-132.27138,-638.2024,7.8810306,7.8810306
3317094,0,0,0,0,-560.4442,-255.13004,-142.46027,-637.1461,7.8810306,7.8810306
3317096,0,0,0,0,-554.2277,-235.18889,-138.69534,-619.6565,7.8810306,7.8810306
3317098,0,0,0,0,-515.77014,-178.77954,-125.322845,-588.3323,7.8810306,7.8810306
3317100,0,0,0,0,-467.08783,-134.85645,-110.14376,-577.91235,7.8810306,7.8810306
3317102,0,0,0,0,-461.9231,-139.40434,-74.54288,-552.0241,7.8810306,7.8810306
3317104,0,0,0,0,-506.00665,-194.89667,-64.879715,-553.7697,7.8810306,7.8810306
3317106,0,0,0,0,-559.0385,-235.8456,-116.84915,-593.65625,7.8810306,7.8810306
3317108,0,0,0,0,-584.06573,-267.04074,-154.81364,-637.78864,7.8810306,7.8810306
3317110,0,0,0,0,-579.9288,-260.41415,-142.41354,-622.8989,7.8810306,7.8810306
3317112,0,0,0,0,-554.0056,-259.0495,-81.0219,-586.0658,7.8810306,7.8810306
3317114,0,0,0,0,-522.8403,-250.97484,-30.993301,-559.12787,7.8810306,7.8810306
3317116,0,0,0,0,-527.28235,-271.5188,-7.065773,-551.30225,7.8810306,7.8810306
3317118,0,0,0,0,-536.95776,-283.44543,-21.202805,-567.6904,7.8810306,7.8810306
3317120,0,0,0,0,-549.3411,-278.33926,-64.7818,-593.77997,7.8810306,7.8810306
3317122,0,0,0,0,-553.1025,-270.89758,-118.78441,-636.5795,7.8810306,7.8810306
3317124,0,0,0,0,-561.7041,-275.5864,-140.0334,-653.9157,7.8810306,7.8810306
3317126,0,0,0,0,-552.559,-264.47125,-125.36795,-637.2802,7.8810306,7.8810306
3317128,0,0,0,0,-517.62665,-214.57156,-103.26555,-600.2105,7.8810306,7.8810306
3317130,0,0,0,0,-474.3903,-163.16043,-106.02253,-594.79266,7.8810306,7.8810306
3317132,0,0,0,0,-455.48755,-135.62317,-113.65866,-593.79425,7.8810306,7.8810306
3317134,0,0,0,0,-473.90634,-149.86244,-112.37659,-588.3327,7.8810306,7.8810306
3317136,0,0,0,0,-510.11432,-190.51625,-128.35773,-608.75964,7.8810306,7.8810306
3317138,0,0,0,0,-539.9962,-219.91273,-141.81454,-621.731,7.8810306,7.8810306
3317140,0,0,0,0,-554.42206,-236.93932,-138.42784,-620.9451,7.8810306,7.8810306
3317142,0,0,0,0,-555.07715,-266.4196,-113.67992,-625.02234,7.8810306,7.8810306
3317144,0,0,0,0,-531.4343,-270.74017,-81.613594,-620.91943,7.8810306,7.8810306
3317146,0,0,0,0,-527.3206,-275.2083,-72.42145,-620.30914,7.8810306,7.8810306
3317148,0,0,0,0,-540.7053,-286.8801,-69.71579,-615.8905,7.8810306,7.8810306
3317150,0,0,0,0,-552.73975,-268.4262,-83.6625,-599.34894,7.8810306,7.8810306
3317152,0,0,0,0,-558.5294,-248.5789,-105.39216,-595.44165,7.8810306,7.8810306
3317154,0,0,0,0,-561.51196,-225.93852,-134.1891,-598.61566,7.8810306,7.8810306
3317156,0,0,0,0,-557.7047,-214.44954,-131.18973,-587.9345,7.8810306,7.8810306
3317158,0,0,0,0,-542.75946,-190.16832,-118.89101,-566.2999,7.8810306,7.8810306
3317160,0,0,0,0,-524.62177,-184.31232,-104.0277,-563.7182,7.8810306,7.8810306
3317162,0,0,0,0,-511.879,-193.82481,-88.642624,-570.58844,7.8810306,7.8810306
3317164,0,0,0,0,-528.3087,-227.98267,-82.40521,-582.07916,7.8810306,7.8810306
3317166,0,0,0,0,-543.76447,-261.4681,-93.68712,-611.39075,7.8810306,7.8810306
3317168,0,0,0,0,-537.5227,-260.34482,-92.83597,-615.658,7.8810306,7.8810306
3317170,0,0,0,0,-534.7058,-247.31718,-95.20281,-607.81415,7.8810306,7.8810306
3317172,0,0,0,0,-537.0702,-257.77316,-79.265686,-599.9686,7.8810306,7.8810306
3317174,0,0,0,0,-552.7777,-259.24036,-94.36502,-600.8277,7.8810306,7.8810306
3317176,0,0,0,0,-547.4771,-251.91814,-101.148705,-605.5897,7.8810306,7.8810306
3317178,0,0,0,0,-536.9532,-236.69096,-105.41463,-605.15234,7.8810306,7.8810306
3317180,0,0,0,0,-513.8073,-208.29297,-104.65063,-599.1363,7.8810306,7.8810306
3317182,0,0,0,0,-501.6937,-188.11221,-118.73476,-605.15326,7.8810306,7.8810306
3317184,0,0,0,0,-504.53964,-183.32666,-118.877106,-597.6641,7.8810306,7.8810306
3317186,0,0,0,0,-516.19934,-195.18994,-114.21368,-593.2043,7.8810306,7.8810306
3317188,0,0,0,0,-525.93506,-206.68768,-116.02906,-596.7817,7.8810306,7.8810306
3317190,0,0,0,0,-518.9035,-204.54092,-109.77142,-595.4089,7.8810306,7.8810306
3317192,0,0,0,0,-515.82135,-214.89551,-102.76458,-601.83875,7.8810306,7.8810306
3317194,0,0,0,0,-529.8361,-240.98262,-94.11083,-605.2573,7.8810306,7.8810306
3317196,0,0,0,0,-533.39075,-262.12744,-81.83661,-610.5733,7.8810306,7.8810306
3317198,0,0,0,0,-536.593,-275.59506,-75.82704,-614.8291,7.8810306,7.8810306
3317200,0,0,0,0,-545.3212,-277.7987,-74.88917,-607.36664,7.8810306,7.8810306
3317202,0,0,0,0,-549.2851,-262.3281,-86.71902,-599.7621,7.8810306,7.8810306
3317204,0,0,0,0,-548.2966,-241.04593,-99.70597,-592.4553,7.8810306,7.8810306
3317206,0,0,0,0,-543.97894,-216.22595,-115.311806,-587.55884,7.8810306,7.8810306
3317208,0,0,0,0,-540.5906,-212.44086,-121.039375,-592.88965,7.8810306,7.8810306
3317210,0,0,0,0,-535.171,-212.88712,-112.21035,-589.92645,7.8810306,7.8810306
3317212,0,0,0,0,-528.23047,-215.3578,-110.07271,-597.2,7.8810306,7.8810306
3317214,0,0,0,0,-522.72266,-210.74023,-114.63776,-602.65533,7.8810306,7.8810306
3317216,0,0,0,0,-517.8165,-212.303,-105.66103,-600.1475,7.8810306,7.8810306
3317218,0,0,0,0,-514.25146,-220.0003,-92.5092,-598.25806,7.8810306,7.8810306
3317220,0,0,0,0,-519.9248,-232.72801,-93.959274,-606.7625,7.8810306,7.8810306
3317222,0,0,0,0,-531.80493,-245.81392,-92.08027,-606.08923,7.8810306,7.8810306
3317224,0,0,0,0,-540.7616,-252.13072,-95.86789,-607.237,7.8810306,7.8810306
3317226,0,0,0,0,-533.9468,-252.58315,-91.33078,-609.96716,7.8810306,7.8810306
3317228,0,0,0,0,-527.54834,-243.08412,-95.98876,-611.5246,7.8810306,7.8810306
3317230,0,0,0,0,-527.01447,-231.0559,-104.66953,-608.711,7.8810306,7.8810306
3317232,0,0,0,0,-531.5498,-227.09187,-101.8202,-597.36224,7.8810306,7.8810306
3317234,0,0,0,0,-535.0576,-211.45036,-111.317184,-587.7099,7.8810306,7.8810306
3317236,0,0,0,0,-527.15845,-199.40668,-107.72537,-579.97363,7.8810306,7.8810306
3317238,0,0,0,0,-528.673,-202.51031,-108.18568,-582.023,7.8810306,7.8810306
3317240,0,0,0,0,-527.61194,-211.61142,-104.476456,-588.47595,7.8810306,7.8810306
3317242,0,0,0,0,-529.3896,-226.01094,-105.813194,-602.4346,7.8810306,7.8810306
3317244,0,0,0,0,-534.9739,-242.7125,-96.95473,-604.69336,7.8810306,7.8810306
3317246,0,0,0,0,-536.9508,-245.52678,-95.5387,-604.1147,7.8810306,7.8810306
3317248,0,0,0,0,-532.9765,-246.32454,-93.08453,-606.43256,7.8810306,7.8810306
3317250,0,0,0,0,-535.6103,-242.38255,-91.584114,-598.3564,7.8810306,7.8810306
3317252,0,0,0,0,-533.50525,-238.74635,-90.2208,-595.4619,7.8810306,7.8810306
3317254,0,0,0,0,-529.2283,-229.72614,-97.03538,-597.53326,7.8810306,7.8810306
3317256,0,0,0,0,-535.4356,-232.74455,-102.50503,-599.814,7.8810306,7.8810306
3317258,0,0,0,0,-531.8778,-231.08131,-106.75576,-605.9593,7.8810306,7.8810306
3317260,0,0,0,0,-532.4622,-227.8357,-108.829956,-604.2034,7.8810306,7.8810306
3317262,0,0,0,0,-526.23004,-221.24806,-108.44951,-603.4675,7.8810306,7.8810306
3317264,0,0,0,0,-519.89124,-217.34618,-102.604004,-600.05896,7.8810306,7.8810306
3317266,0,0,0,0,-521.1841,-219.24574,-91.98837,-590.05005,7.8810306,7.8810306
3317268,0,0,0,0,-521.0349,-216.49324,-93.87688,-589.3352,7.8810306,7.8810306
3317270,0,0,0,0,-530.0652,-229.38278,-100.35352,-599.67114,7.8810306,7.8810306
3317272,0,0,0,0,-538.6205,-243.54419,-105.08788,-610.0116,7.8810306,7.8810306
3317274,0,0,0,0,-541.4188,-243.77637,-105.58886,-607.9464,7.8810306,7.8810306
3317276,0,0,0,0,-533.8957,-240.84846,-103.11107,-610.06384,7.8810306,7.8810306
3317278,0,0,0,0,-527.8998,-230.68614,-94.969604,-597.756,7.8810306,7.8810306
3317280,0,0,0,0,-525.6477,-223.21376,-97.88181,-595.4479,7.8810306,7.8810306
3317282,0,0,0,0,-524.536,-218.37491,-96.188034,-590.0269,7.8810306,7.8810306
3317284,0,0,0,0,-534.38574,-223.84814,-96.11468,-585.5771,7.8810306,7.8810306
3317286,0,0,0,0,-527.5134,-227.4479,-101.521866,-601.45636,7.8810306,7.8810306
3317288,0,0,0,0,-529.45374,-224.93271,-104.34729,-599.82623,7.8810306,7.8810306
3317290,0,0,0,0,-544.87964,-233.75644,-112.27678,-601.15356,7.8810306,7.8810306
3317292,0,0,0,0,-537.8969,-232.32753,-104.94312,-599.3737,7.8810306,7.8810306
3317294,0,0,0,0,-527.5361,-231.12735,-89.28721,-592.8785,7.8810306,7.8810306
3317296,0,0,0,0,-525.3652,-228.55281,-96.02285,-599.2105,7.8810306,7.8810306
3317298,0,0,0,0,-520.1367,-225.8146,-91.26277,-596.9407,7.8810306,7.8810306
3317300,0,0,0,0,-526.6974,-229.63933,-100.69947,-603.6414,7.8810306,7.8810306
3317302,0,0,0,0,-537.5477,-238.85486,-107.473366,-608.78046,7.8810306,7.8810306
3317304,0,0,0,0,-536.52057,-233.9257,-104.80577,-602.2109,7.8810306,7.8810306
3317306,0,0,0,0,-531.58234,-225.11299,-111.084656,-604.6153,7.8810306,7.8810306
3317308,0,0,0,0,-526.6363,-223.0967,-99.954605,-596.41504,7.8810306,7.8810306
3317310,0,0,0,0,-513.85004,-210.04518,-96.8215,-593.0166,7.8810306,7.8810306
3317312,0,0,0,0,-527.6273,-222.71243,-99.64036,-594.72546,7.8810306,7.8810306
3317314,0,0,0,0,-534.4517,-231.35532,-103.628685,-600.5323,7.8810306,7.8810306
3317316,0,0,0,0,-544.2989,-237.25739,-108.539856,-601.49835,7.8810306,7.8810306
3317318,0,0,0,0,-540.4804,-235.87834,-105.96945,-601.3674,7.8810306,7.8810306
3317320,0,0,0,0,-536.9793,-232.09647,-95.49282,-590.6099,7.8810306,7.8810306
3317322,0,0,0,0,-529.4735,-231.141,-92.07918,-593.7467,7.8810306,7.8810306
3317324,0,0,0,0,-529.9638,-235.37788,-93.439735,-598.8538,7.8810306,7.8810306
3317326,0,0,0,0,-530.5436,-235.41078,-99.962616,-604.82983,7.8810306,7.8810306
3317328,0,0,0,0,-536.1182,-241.91481,-101.69874,-607.49536,7.8810306,7.8810306
3317330,0,0,0,0,-526.5032,-226.49834,-101.55978,-601.55493,7.8810306,7.8810306
3317332,0,0,0,0,-530.50116,-229.60298,-99.16627,-598.26807,7.8810306,7.8810306
3317334,0,0,0,0,-524.0946,-220.8996,-104.40424,-601.2092,7.8810306,7.8810306
3317336,0,0,0,0,-524.67334,-227.80812,-99.990326,-603.1251,7.8810306,7.8810306
3317338,0,0,0,0,-530.8234,-231.89516,-102.561226,-603.63293,7.8810306,7.8810306
3317340,0,0,0,0,-527.7986,-226.84775,-103.66065,-602.70984,7.8810306,7.8810306
3317342,0,0,0,0,-533.6738,-232.55278,-98.75811,-597.637,7.8810306,7.8810306
3317344,0,0,0,0,-531.4837,-227.52252,-103.569664,-599.6085,7.8810306,7.8810306
3317346,0,0,0,0,-533.3958,-231.98083,-101.83983,-600.4248,7.8810306,7.8810306
3317348,0,0,0,0,-528.758,-223.09677,-102.6571,-596.99585,7.8810306,7.8810306
3317350,0,0,0,0,-530.4916,-233.76543,-100.961136,-604.235,7.8810306,7.8810306
3317352,0,0,0,0,-526.11597,-224.45334,-98.23829,-596.5757,7.8810306,7.8810306
3317354,0,0,0,0,-528.6259,-233.94519,-102.7526,-608.0719,7.8810306,7.8810306
3317356,0,0,0,0,-527.6867,-232.1986,-95.192665,-599.7046,7.8810306,7.8810306
3317358,0,0,0,0,-531.9168,-235.76192,-99.19222,-603.03735,7.8810306,7.8810306
3317360,0,0,0,0,-525.37195,-227.16754,-99.67912,-601.47473,7.8810306,7.8810306
3317362,0,0,0,0,-538.2993,-240.68643,-98.0656,-600.4527,7.8810306,7.8810306
3317364,0,0,0,0,-531.15,-234.52495,-91.22468,-594.5996,7.8810306,7.8810306
3317366,0,0,0,0,-532.67065,-231.98698,-102.88435,-602.2007,7.8810306,7.8810306
3317368,0,0,0,0,-533.59906,-230.43927,-97.209274,-594.0495,7.8810306,7.8810306
3317370,0,0,0,0,-531.5198,-234.59534,-102.08132,-605.15686,7.8810306,7.8810306
3317372,0,0,0,0,-528.8111,-229.77818,-100.19011,-601.1572,7.8810306,7.8810306
3317374,0,0,0,0,-527.3453,-227.10484,-104.40401,-604.1636,7.8810306,7.8810306
3317376,0,0,0,0,-524.7375,-230.57314,-95.53217,-601.36786,7.8810306,7.8810306
3317378,0,0,0,0,-529.582,-221.3051,-102.254295,-593.9774,7.8810306,7.8810306
3317380,0,0,0,0,-528.27277,-230.804,-99.7467,-602.27795,7.8810306,7.8810306
3317382,0,0,0,0,-530.1262,-227.58345,-106.07009,-603.52734,7.8810306,7.8810306
3317384,0,0,0,0,-534.9815,-227.89722,-104.06851,-596.9842,7.8810306,7.8810306
3317386,0,0,0,0,-532.33466,-232.64067,-105.32146,-605.6275,7.8810306,7.8810306
3317388,0,0,0,0,-523.9955,-226.6698,-88.98115,-591.65546,7.8810306,7.8810306
3317390,0,0,0,0,-532.5439,-229.81596,-98.94005,-596.21216,7.8810306,7.8810306
3317392,0,0,0,0,-528.45685,-219.68002,-100.22344,-591.44666,7.8810306,7.8810306
3317394,0,0,0,0,-540.897,-234.59691,-103.01868,-596.7186,7.8810306,7.8810306
3317396,0,0,0,0,-527.8699,-226.86081,-102.34447,-601.3354,7.8810306,7.8810306
3317398,0,0,0,0,-535.6286,-230.9463,-99.06899,-594.38666,7.8810306,7.8810306
3317400,0,0,0,0,-534.3565,-225.19577,-104.33043,-595.1697,7.8810306,7.8810306
3317402,0,0,0,0,-531.6158,-231.26604,-94.57927,-594.2295,7.8810306,7.8810306
3317404,0,0,0,0,-527.5981,-228.27927,-100.02207,-600.70325,7.8810306,7.8810306
3317406,0,0,0,0,-529.7365,-231.09433,-95.295074,-596.6529,7.8810306,7.8810306
3317408,0,0,0,0,-532.75574,-230.0824,-101.7677,-599.09436,7.8810306,7.8810306
3317410,0,0,0,0,-534.42004,-232.05188,-103.000656,-600.6325,7.8810306,7.8810306
